image_id,iteration,caption,similarity_to_original,similarity_to_previous,bert_f1,jaccard,length_ratio,word_retention,error
34,2,"The image depicts a lively bar scene with a group of people sitting at the bar, enjoying their time together. There are at least five people visible in the scene, with some sitting on stools and others standing.

The bar is well-stocked with numerous wine bottles displayed on shelves behind the bar. There are at least 14 wine bottles visible in the scene, showcasing a variety of options for the patrons. The bar also features a dining table, where some of the people are seated, and a few chairs are placed around the area.

The atmosphere appears to be relaxed and social, with the patrons engaging in conversation and enjoying their time at the bar.",0.9246193170547485,0.9246193170547485,0.9493830800056458,0.6486486486486487,1.1314878892733564,0.7555555555555555,
34,3,"The image depicts a lively bar scene with a group of people gathered around a long wooden bar. There are numerous people sitting on stools, engaged in conversation and enjoying their time. The bar is filled with various bottles of wine, creating an atmosphere of relaxation and socializing.

In addition to the people and bottles, there are several wine glasses placed on the bar, indicating that the patrons are likely sipping on their drinks. The overall ambiance of the bar is warm and inviting, with people enjoying each other's company and the selection of wine.",0.8588200807571411,0.8998722434043884,0.9209659099578857,0.3448275862068966,0.9809688581314879,0.4444444444444444,
35,1,"The image features a marshy area with a grassy field and a body of water nearby. There are several birds scattered throughout the scene, with some standing on the grass and others flying in the sky. In total, there are 11 birds visible in the image.

Additionally, there are a few boats in the area, with one boat located near the left side of the image and two boats closer to the right side. The presence of these boats and birds creates a serene and natural atmosphere.",1.0,1.0,1.0,1.0,1.0,1.0,
35,2,"The image depicts a serene scene of a boat floating on a body of water, surrounded by a lush green field. The boat is filled with people, and there are several birds flying in the sky above the water. The birds are scattered throughout the scene, with some closer to the boat and others further away. The combination of the boat, people, and birds creates a peaceful and picturesque atmosphere.",0.8327838182449341,0.8327838182449341,0.9118905663490295,0.42424242424242425,0.8347457627118644,0.5,
35,3,"The image features a serene scene of a boat floating on a river, surrounded by a lush green field. The boat is filled with birds, creating a sense of movement and life. There are numerous birds scattered throughout the scene, some flying near the boat and others perched on the boat itself. The combination of the boat, the river, and the birds creates a peaceful and picturesque atmosphere.",0.802002489566803,0.9577747583389282,0.906995952129364,0.3333333333333333,0.8283898305084746,0.4473684210526316,
36,1,"The image features a man wearing a black shirt and gloves, kneeling down and working on a toilet. He appears to be a plumber or a handyman, focused on fixing the toilet. The toilet is located in the lower part of the scene, with the man's hands positioned on it.

In the background, there is a sink situated on the left side of the image. Additionally, there is a bottle placed near the sink, possibly containing cleaning supplies or tools.",1.0,1.0,1.0,1.0,1.0,1.0,
36,2,"The image is a comic book illustration featuring a man in a black shirt and pants squatting down next to a toilet. He appears to be fixing or inspecting the toilet. The scene is set in a bathroom, with a sink visible in the background.

There are several bottles scattered around the bathroom, with one near the sink, another close to the toilet, and a third one further away. Additionally, there is a cup placed on a surface in the bathroom.",0.809802234172821,0.809802234172821,0.9142827987670898,0.3466666666666667,1.0045454545454546,0.40540540540540543,
36,3,"The image is a black and white comic strip featuring a man kneeling down in a bathroom. He is holding a cell phone in his hand, possibly checking messages or browsing the internet. The bathroom is equipped with a toilet and a sink, and there are multiple bottles scattered around the room.

In addition to the main character, there are two other people in the scene, one standing near the left edge of the image and the other on the right side. The presence of these individuals adds to the overall atmosphere of the comic strip.",0.7008487582206726,0.8428483009338379,0.8986966609954834,0.2727272727272727,1.2022727272727274,0.35135135135135137,
37,1,"The image features a group of people standing on a snow-covered slope, likely enjoying a skiing or snowboarding adventure. There are at least nine people visible in the scene, with some standing closer to the foreground and others further back.

In addition to the people, there are two backpacks and a dog present in the scene. One backpack is located near the center of the image, while the other is positioned closer to the right side. The dog is situated near the center of the scene, accompanying the group of people.

The snowy mountain in the background adds to the picturesque winter setting.",1.0,1.0,1.0,1.0,1.0,1.0,
37,2,"The image depicts a group of people standing on a snow-covered slope, likely preparing to ski or snowboard. There are at least 13 people in the scene, some of them wearing backpacks. The group is spread out across the slope, with some individuals closer to the foreground and others further back.

The people are equipped with skis and snowboards, with a total of 11 sets of skis and 4 snowboards visible in the scene. The skis are scattered across the slope, with some closer to the people and others further away. The snowboards are also dispersed throughout the scene, with some near the people and others further away.

The overall atmosphere of the image suggests a fun and exciting winter sports experience for the group.",0.8098376989364624,0.8098376989364624,0.9214402437210083,0.3626373626373626,1.2116666666666667,0.4782608695652174,
37,3,"The image is a beautifully drawn cartoon of a large group of people skiing down a snowy mountain. The skiers are scattered across the slope, with some closer to the top and others further down the mountain. They are all wearing backpacks, which can be seen on their backs as they ski.

The scene is lively and full of energy, with the skiers enjoying their time on the mountain. The cartoon-like style of the image adds a playful and fun atmosphere to the scene.",0.7179708480834961,0.7457228899002075,0.8965608477592468,0.2696629213483146,0.77,0.34782608695652173,
38,1,"The image features a white bowl filled with a delicious meal. The bowl contains a mix of rice, beans, and broccoli, creating a colorful and appetizing dish. The broccoli pieces are scattered throughout the bowl, with some placed closer to the top and others near the bottom. The beans are also visible, adding to the variety of ingredients in the dish. The bowl is placed on a dining table, ready to be enjoyed by someone.",1.0000001192092896,1.0,1.0,1.0,1.0,1.0,
38,2,"The image features a large white bowl filled with a variety of foods, including rice, beans, and broccoli. The bowl is placed on a dining table, and the broccoli is scattered throughout the dish. There are several pieces of broccoli, some of which are placed closer to the center of the bowl, while others are positioned towards the edges. The combination of rice, beans, and broccoli creates a colorful and nutritious meal.",0.9675187468528748,0.9675187468528748,0.9415905475616455,0.4838709677419355,1.004739336492891,0.6285714285714286,
38,3,"The image features a large bowl filled with a variety of foods, including rice, beans, broccoli, and other vegetables. The bowl is placed on a dining table, surrounded by several cups and bowls containing different ingredients. Some of the cups are located near the top of the table, while others are placed at the bottom.

In addition to the main bowl, there are two smaller bowls on the table, one near the top left corner and the other near the top right corner. The table also has a spoon resting on the surface, likely used for serving the food.",0.8177199959754944,0.8325539827346802,0.9078866839408875,0.3625,1.3033175355450237,0.5142857142857142,
39,1,"The image features a person riding a skateboard on a wooden platform or bridge. The skateboarder is skillfully balancing on the skateboard, which is positioned in the middle of the platform. The person appears to be enjoying their time skateboarding on this unique surface.",1.0000001192092896,1.0,1.0,1.0,1.0,1.0,
39,2,"The image features a man riding a skateboard on a wooden bridge. He is skillfully balancing on the skateboard, enjoying his time on the bridge. The bridge is surrounded by trees, creating a serene and picturesque setting. The man appears to be the main focus of the scene, showcasing his talent and passion for skateboarding.",0.8409362435340881,0.8409362435340881,0.9324714541435242,0.3877551020408163,1.1904761904761905,0.5454545454545454,
39,3,"The image features a man skillfully riding a skateboard on a wooden bridge. He is wearing a black hoodie and appears to be enjoying his time on the bridge. The skateboard is positioned underneath him, with the wheels visible as he glides across the bridge. The scene captures the man's focus and determination as he navigates the wooden structure.",0.8431859612464905,0.9159862399101257,0.9252365827560425,0.32075471698113206,1.271062271062271,0.5,
40,1,"The image features a wooden table with a pile of bananas on it. The bananas are arranged in a stack, with some of them overlapping each other. There are at least six bananas visible in the scene, with some placed closer to the front and others further back. The table appears to be a dining table, and the bananas are the main focus of the scene.",1.0,1.0,1.0,1.0,1.0,1.0,
40,2,"The image features a wooden table filled with numerous bunches of bananas. The bananas are arranged in various positions, with some placed closer to the edge of the table and others more towards the center. The table is covered with a total of 14 bunches of bananas, creating a visually appealing and abundant display.",0.8981162309646606,0.8981162309646606,0.9203574061393738,0.3103448275862069,0.9190751445086706,0.39285714285714285,
40,3,"The image features a large pile of bananas, with some of them appearing to be overripe. The bananas are arranged in a circular fashion, occupying a significant portion of the table. There are several bunches of bananas, with some placed closer to the foreground and others further back.

In addition to the bananas, there are a few people in the scene, with one person standing near the top left corner and another person in the top right corner. A chair can be seen in the top left corner of the image.",0.9191514849662781,0.8677818179130554,0.9146733283996582,0.36363636363636365,1.453757225433526,0.5714285714285714,
41,1,"The image features a plate filled with a delicious meal consisting of rice, broccoli, carrots, and chicken. The plate is placed on a dining table, and there are multiple carrots scattered around the plate, adding to the colorful and appetizing presentation.

In addition to the main dish, there are two cups on the table, one near the top left corner and the other near the top right corner. A fork is also visible on the table, positioned near the top left corner of the plate.",1.0,1.0,1.0,1.0,1.0,1.0,
41,2,"The image features a dining table with a variety of food items and utensils. There are several bowls placed on the table, containing different types of food. A plate of rice is prominently displayed, accompanied by a variety of vegetables such as carrots and broccoli. 

In addition to the bowls and plate, there are multiple carrots scattered across the table, some placed near the rice and others closer to the edge. A spoon can be seen resting on the table, likely used for eating the rice. The table setting creates an inviting atmosphere for a meal.",0.8978269100189209,0.8978269100189209,0.914373517036438,0.30120481927710846,1.1589958158995817,0.4444444444444444,
41,3,"The image features a dining table with a variety of food items arranged on it. There are several bowls containing different types of food, including rice, vegetables, and other dishes. Some of the bowls are placed closer to the edge of the table, while others are positioned more towards the center.

In addition to the bowls, there are a couple of spoons placed on the table, one near the center and the other towards the right side. A carrot can also be seen on the table, located towards the top right corner. The table is filled with an assortment of food items, creating a visually appealing and inviting scene.",0.8611271381378174,0.9225152134895325,0.9253342151641846,0.32142857142857145,1.288702928870293,0.4444444444444444,
42,1,"The image depicts a lively scene in a living room, where a group of people, including children, are gathered to play a video game. A young girl is actively engaged in the game, holding a Wii remote in her hand. Other people in the room are watching and enjoying the gameplay.

The living room is furnished with a couch and a chair, and there are several bottles placed around the room. A potted plant can be seen in the background, adding a touch of greenery to the space. The atmosphere appears to be fun and relaxed, with everyone enjoying the gaming session.",1.0,1.0,1.0,1.0,1.0,1.0,
42,2,"The image depicts a lively scene of a family gathered in a living room, playing video games together. There are several people in the room, with some sitting on couches and others standing. They are all holding cell phones, which they are using to play the game.

The living room is furnished with multiple couches and chairs, providing ample seating for the family members. There are also a few potted plants placed around the room, adding a touch of greenery to the space. A dining table can be seen in the background, and a TV is mounted on the wall, likely displaying the game they are playing.",0.8073226809501648,0.8073226809501648,0.9287298917770386,0.3684210526315789,1.0659536541889483,0.5102040816326531,
42,3,"The image depicts a lively scene of a group of people gathered in a living room, playing video games on a Nintendo Wii console. There are at least nine people in the room, with some sitting on a couch and others standing or sitting on chairs.

The living room is furnished with a couch, a chair, and a dining table. There are multiple potted plants placed around the room, adding a touch of greenery to the space. A few cups and a bottle can be seen on the dining table, suggesting that the group might be enjoying some refreshments while they play.

In addition to the people and furniture, there are two remote controls visible in the scene, likely used by the players to control the video games.",0.8611032366752625,0.8476334810256958,0.9238383173942566,0.37373737373737376,1.2442067736185383,0.5306122448979592,
43,1,"The image depicts a formal event, possibly a business meeting or a conference, with several people dressed in suits and ties. Two men are shaking hands in the center of the scene, while other people are standing around them, engaged in conversations or observing the event.

The room is furnished with multiple dining tables, chairs, and wine glasses. There are also a few handbags placed around the room, indicating that the attendees have brought their belongings with them. The atmosphere appears to be professional and focused, with everyone dressed in business attire and participating in the event.",1.0000001192092896,1.0,1.0,1.0,1.0,1.0,
43,2,"The image is a black and white drawing of a large group of people gathered in a room. The crowd is composed of various individuals, some standing and others sitting at a dining table. The people are engaged in conversation and enjoying each other's company.

The room is furnished with multiple chairs, some of which are occupied by the guests. There are also several wine glasses placed on the dining table, suggesting that the gathering might be a social event or a celebration. The overall atmosphere appears to be lively and social.",0.7434247732162476,0.7434247732162476,0.9138093590736389,0.31958762886597936,0.8874172185430463,0.40384615384615385,
43,3,"The image is a black and white drawing of a large group of people gathered around a dining table. The people are sitting and standing, engaged in conversation and enjoying their time together. The table is filled with various items, including multiple wine glasses, cups, and bottles.

There are several chairs placed around the table, and some people are standing near the table. The scene appears to be a lively social gathering, with people interacting and sharing a meal.",0.6396862268447876,0.9304746389389038,0.90840744972229,0.2857142857142857,0.7864238410596026,0.3269230769230769,
44,1,"The image features a man wearing a yellow shirt and a brown tie. He is standing in front of a window, possibly in a room with a door. The man appears to be looking down, possibly at his hands or the ground. The room has a window, and there is a clock on the wall. The man's attire suggests that he might be dressed for a formal event or a professional setting.",1.0,1.0,1.0,1.0,1.0,1.0,
44,2,"The image is a black and white drawing of a man standing in a room, looking out the window. He is wearing a yellow shirt and appears to be looking at the outside view. The room has a window on the left side and another one on the right side, providing a view of the outdoors. The man is positioned in the center of the room, with the window in the background.",0.7678627967834473,0.7678627967834473,0.8959560394287109,0.359375,0.9972222222222222,0.3333333333333333,
44,3,"The image is a black and white drawing of a man standing in a room with large windows. He is wearing a yellow shirt and appears to be looking out the window. The room has a balcony, and there are several books scattered around the space. Some books are placed on the balcony, while others are located near the windows. The overall atmosphere of the drawing is calm and contemplative.",0.6842179894447327,0.8753754496574402,0.9028178453445435,0.323943661971831,1.0638888888888889,0.36666666666666664,
45,1,"The image features a living room with a television placed on a wooden stand. The room is furnished with a couch and two chairs, one of which is positioned near the couch, and the other is located closer to the television. The couch is situated in the middle of the room, while the chairs are placed on either side of the couch.

In addition to the seating arrangement, there is a dining table in the room, which is located towards the right side of the space. The room also has a couple of books placed on the dining table, adding a touch of personalization to the living area.",1.0,1.0,0.9999999403953552,1.0,1.0,1.0,
45,2,"The image is a hand-drawn illustration of a living room, featuring a large flat-screen TV mounted on the wall. The room is furnished with a couch, a chair, and a coffee table. There are also two potted plants in the room, one near the couch and the other near the coffee table.

In addition to the main furniture, there are two remote controls placed on the coffee table, and a book is resting on the table as well. The overall atmosphere of the room is cozy and inviting.",0.8350887298583984,0.8350887298583984,0.9181618690490723,0.3116883116883117,0.8180242634315424,0.3333333333333333,
45,3,"The image is a cartoon-like drawing of a living room with a large flat-screen TV mounted on the wall. The room is filled with various potted plants, creating a lush and green atmosphere. There are at least nine potted plants in the room, with some placed near the TV and others scattered throughout the space.

A couch is situated in the room, providing a comfortable seating area. A coffee table is also present, with a cup placed on it. The living room appears to be a cozy and inviting space, perfect for relaxation and entertainment.",0.7280477285385132,0.9083832502365112,0.900236964225769,0.25842696629213485,0.9306759098786829,0.358974358974359,
46,1,"The image captures a man skillfully riding a wave on a surfboard. He is wearing a yellow shirt and appears to be enjoying the thrill of the sport. The surfer is positioned in the center of the scene, with the surfboard beneath him.

The wave is quite large, and the surfer is skillfully navigating it. The scene is set in a body of water, with the surfer being the main focus of the image.",1.0,1.0,0.9999999403953552,1.0,1.0,1.0,
46,2,"The image captures a man skillfully riding a yellow surfboard on a wave in the ocean. He is wearing a yellow shirt and black wetsuit, which adds to the vibrant scene. The surfer appears to be enjoying the ride and is smiling as he glides through the water.

The wave is quite large, providing an exciting experience for the surfer. The ocean's vastness and the surfer's enthusiasm create a dynamic and thrilling atmosphere.",0.9092320203781128,0.9092320203781128,0.9325626492500305,0.40625,1.0874035989717223,0.5925925925925926,
46,3,"The image captures a man in a black wetsuit skillfully riding a yellow surfboard on a wave. He is smiling and appears to be enjoying the thrill of the ride. The surfboard is positioned in the middle of the scene, with the man standing on it and maintaining his balance. The wave is visible in the background, adding to the excitement of the moment.",0.8878408670425415,0.9225082993507385,0.9332798719406128,0.45454545454545453,0.8946015424164524,0.48148148148148145,
47,1,"The image features a black cat sitting in front of a computer screen. The cat is positioned close to the screen, appearing to be curious about the content displayed on the monitor. The computer setup includes a keyboard and a mouse, both located near the cat. The scene captures the cat's attention as it gazes at the screen.",1.0,1.0,1.0,1.0,1.0,1.0,
47,2,"The image features a black cat sitting on a desk in front of a computer monitor. The cat appears to be staring at the monitor, possibly intrigued by the screen's content. The desk is equipped with a keyboard and a mouse, indicating that it is a workspace.

In the background, there are two people visible, one on the left side and the other on the right side of the image. Additionally, there is a TV mounted on the wall above the desk.",0.9193748831748962,0.9193748831748962,0.9163225293159485,0.3582089552238806,1.3415384615384616,0.4230769230769231,
47,3,"The image features a black cat sitting on a chair in a room with a desk. The desk is equipped with two computer monitors, a keyboard, and a mouse. There are also two potted plants in the room, one near the desk and the other further away.

In addition to the computer setup, there are several books scattered around the room, with some placed on the desk and others on the floor. A person can be seen in the background, partially visible and likely working or engaging in some activity in the room.",0.8249766826629639,0.8723285794258118,0.8914732933044434,0.23684210526315788,1.5323076923076924,0.34615384615384615,
48,1,"The image captures a lively scene of a group of people gathered around a ribbon-cutting ceremony. A man is cutting the ribbon with a pair of scissors, while a young girl stands next to him, watching the event unfold. The crowd consists of various individuals, some of whom are holding cell phones, possibly capturing the moment or communicating with others.

In the background, there are a few bicycles parked, and a handbag can be seen placed on the ground. The atmosphere appears to be joyful and celebratory, as the people come together to witness the ribbon-cutting ceremony.",1.0000001192092896,1.0,1.0,1.0,1.0,1.0,
48,2,"The image depicts a large group of people gathered together, with a man in a suit holding a blue ribbon. The crowd is composed of various individuals, some standing closer to the man with the ribbon, while others are positioned further away.

There are several handbags visible in the scene, with one near the center of the crowd, another towards the left side, and a third one closer to the right side. The gathering appears to be a celebration or an event where the man in the suit is the center of attention.",0.7379511594772339,0.7379511594772339,0.8959170579910278,0.30851063829787234,0.8825561312607945,0.35294117647058826,
48,3,"The image depicts a large crowd of people gathered in a public space, possibly a town square or a busy street. The crowd is diverse, with people of various ages and genders. Among the crowd, a man is holding a blue ribbon, possibly celebrating a special occasion or event.

There are several handbags visible in the scene, with one near the center of the crowd, another towards the right side, and a third one closer to the bottom right corner. The overall atmosphere of the scene is lively and bustling, with people engaged in conversations and activities.",0.7193878293037415,0.8686575293540955,0.8932366371154785,0.23529411764705882,0.9620034542314335,0.27450980392156865,
49,1,"The image features a large white and pink bus driving down a street. The bus is positioned in the middle of the scene, occupying a significant portion of the image. There are several people visible in the scene, with some standing near the bus and others further away.

In addition to the bus, there are two cars in the image, one located on the left side of the bus and the other on the right side. A traffic light can be seen in the background, indicating that the bus is driving in an urban environment.",1.0000001192092896,1.0,0.9999999403953552,1.0,1.0,1.0,
49,2,"The image depicts a large crowd of people gathered on a city street, with a pink bus driving down the middle of the road. The crowd is spread out along the street, with some people standing closer to the bus and others further away.

In addition to the bus, there are several cars and a truck visible on the street. A few cars are parked on the side of the road, while others are driving or parked in the middle of the street. A truck can be seen in the background, and a handbag is located near the center of the scene.

The overall atmosphere of the scene suggests a lively and bustling urban environment.",0.8332211971282959,0.8332211971282959,0.9270608425140381,0.5131578947368421,1.199604743083004,0.675,
49,3,"The image depicts a large crowd of people gathered on a city street, with a pink bus driving down the road. The crowd is dispersed throughout the scene, with some people standing closer to the bus, while others are further away.

In addition to the bus, there are several cars and a truck visible in the scene. A few cars are parked or driving on the street, while another car is located near the center of the image. A truck can be seen on the left side of the scene.

The overall atmosphere of the image suggests a busy urban environment with a mix of public transportation and private vehicles.",0.8519200682640076,0.966410756111145,0.9300941824913025,0.475,1.1798418972332017,0.65,
50,1,"The image features a man sitting on the floor in front of a large mirror. He is taking a picture of himself using his cell phone, capturing the moment. The man is wearing a green shirt and appears to be focused on the task at hand.

The room has a few other items in it, such as a chair located towards the right side of the image and a bottle placed on a surface in the background. Additionally, there is a clock on the wall, and a book can be seen resting on a surface nearby.",1.0000001192092896,1.0,0.9999999403953552,1.0,1.0,1.0,
50,2,"The image is a comic strip featuring a man taking a selfie in a mirror. He is kneeling down in front of the mirror, holding a cell phone to capture the moment. The room around him is cluttered with various items, including a chair, a handbag, and a backpack.

There are multiple cell phones in the scene, with one being held by the man taking the selfie and another one placed on the floor. Additionally, there are two bottles, one near the center of the room and the other one closer to the right side. A book can also be seen on the floor, near the right edge of the image.",0.7909424901008606,0.7909424901008606,0.9133619666099548,0.3333333333333333,1.202928870292887,0.4418604651162791,
50,3,"The image features a man sitting in a cluttered room, taking a selfie with his cell phone. He is smiling and appears to be enjoying the moment. The room is filled with various items, including a chair, a handbag, and a backpack. There are also multiple books scattered throughout the space, adding to the disarray.

In addition to the man, there are two other people in the room, one standing near the left side and the other on the right side. A bottle can be seen placed on a surface in the room, and a clock is mounted on the wall.",0.8003273010253906,0.7352065443992615,0.9195797443389893,0.375,1.1171548117154813,0.4883720930232558,
